"[run number]","catch-distance","predator-vision","noise-stddev","flocking","max-separate-turn","lock-on-distance","predator-population","predator-FOV","population","catch-handle-time","update-freq","topo","max-hunt-turn","predator-noise-stddev","flocking-weight","speed-stddev","max-vision","max-align-turn","predator-update-freq","hunting?","max-escape-turn","always_react?","max-cohere-turn","switch-penalty","detection-range","predator-speed","minimum-separation","speed","FOV","kill-prey","hunt-start-tick","control","proportional-turn-modifier","escape-strategy","predator-strategy","[step]","catches","losts"
"302","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","direct","2500","34","44"
"303","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","direct","2500","40","44"
"305","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","direct","2500","41","49"
"306","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","direct","2500","38","50"
"307","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","direct","2500","35","42"
"304","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","direct","2500","38","46"
"308","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","direct","2500","36","41"
"309","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","direct","2500","42","47"
"310","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","direct","2500","40","47"
"311","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","direct","2500","36","43"
"312","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","direct","2500","39","43"
"313","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","direct","2500","32","42"
"314","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","direct","2500","37","43"
"315","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","direct","2500","38","40"
"316","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","proportional","2500","28","43"
"317","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","proportional","2500","30","43"
"318","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","proportional","2500","34","52"
"320","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","proportional","2500","22","39"
"321","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","proportional","2500","23","46"
"319","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","proportional","2500","26","42"
"322","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","proportional","2500","27","40"
"323","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","proportional","2500","20","36"
"324","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","proportional","2500","26","35"
"325","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","proportional","2500","22","42"
"326","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","proportional","2500","25","44"
"328","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","proportional","2500","22","43"
"327","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","proportional","2500","23","43"
"329","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","proportional","2500","31","49"
"330","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sacrifice","proportional","2500","25","44"
"331","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","direct","2500","33","38"
"332","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","direct","2500","39","48"
"335","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","direct","2500","31","43"
"336","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","direct","2500","35","45"
"334","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","direct","2500","41","47"
"333","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","direct","2500","36","41"
"337","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","direct","2500","36","37"
"338","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","direct","2500","40","47"
"339","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","direct","2500","32","45"
"340","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","direct","2500","35","46"
"341","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","direct","2500","33","43"
"342","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","direct","2500","37","47"
"343","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","direct","2500","33","42"
"344","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","direct","2500","35","43"
"346","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","proportional","2500","21","42"
"345","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","direct","2500","34","38"
"347","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","proportional","2500","23","48"
"349","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","proportional","2500","23","48"
"350","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","proportional","2500","23","45"
"348","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","proportional","2500","26","44"
"351","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","proportional","2500","35","47"
"352","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","proportional","2500","23","41"
"353","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","proportional","2500","20","45"
"355","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","proportional","2500","26","41"
"354","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","proportional","2500","21","45"
"356","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","proportional","2500","25","50"
"358","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","proportional","2500","33","52"
"357","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","proportional","2500","30","45"
"359","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","proportional","2500","25","52"
"361","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","direct","2500","37","45"
"360","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1000","sprint","proportional","2500","26","45"
"363","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","direct","2500","33","41"
"364","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","direct","2500","38","46"
"362","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","direct","2500","39","48"
"366","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","direct","2500","38","43"
"365","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","direct","2500","37","45"
"367","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","direct","2500","39","46"
"368","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","direct","2500","32","41"
"369","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","direct","2500","34","42"
"370","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","direct","2500","32","44"
"372","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","direct","2500","34","42"
"373","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","direct","2500","37","40"
"371","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","direct","2500","39","46"
"374","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","direct","2500","36","41"
"375","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","direct","2500","39","42"
"377","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","proportional","2500","35","49"
"378","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","proportional","2500","29","44"
"376","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","proportional","2500","28","48"
"379","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","proportional","2500","21","34"
"380","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","proportional","2500","33","44"
"381","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","proportional","2500","26","40"
"382","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","proportional","2500","30","50"
"383","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","proportional","2500","33","47"
"384","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","proportional","2500","29","48"
"386","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","proportional","2500","22","37"
"385","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","proportional","2500","29","41"
"387","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","proportional","2500","33","43"
"388","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","proportional","2500","23","45"
"389","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","proportional","2500","31","40"
"391","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","direct","2500","36","41"
"392","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","direct","2500","36","44"
"390","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","default","proportional","2500","28","50"
"393","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","direct","2500","41","46"
"394","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","direct","2500","40","48"
"395","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","direct","2500","39","48"
"396","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","direct","2500","32","42"
"397","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","direct","2500","31","41"
"398","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","direct","2500","40","42"
"399","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","direct","2500","33","43"
"400","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","direct","2500","33","42"
"401","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","direct","2500","43","49"
"402","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","direct","2500","32","45"
"403","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","direct","2500","35","43"
"404","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","direct","2500","31","41"
"405","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","direct","2500","34","43"
"407","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","proportional","2500","30","45"
"406","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","proportional","2500","28","42"
"408","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","proportional","2500","20","38"
"409","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","proportional","2500","30","46"
"411","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","proportional","2500","27","48"
"410","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","proportional","2500","27","46"
"412","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","proportional","2500","32","48"
"413","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","proportional","2500","23","38"
"414","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","proportional","2500","32","42"
"415","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","proportional","2500","36","46"
"417","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","proportional","2500","30","47"
"418","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","proportional","2500","31","47"
"421","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","direct","2500","36","41"
"419","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","proportional","2500","31","46"
"420","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","proportional","2500","23","43"
"416","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","turn 90 deg","proportional","2500","26","43"
"422","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","direct","2500","36","45"
"423","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","direct","2500","32","44"
"424","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","direct","2500","36","39"
"425","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","direct","2500","32","42"
"426","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","direct","2500","34","42"
"427","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","direct","2500","28","38"
"428","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","direct","2500","38","45"
"429","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","direct","2500","36","45"
"430","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","direct","2500","36","49"
"431","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","direct","2500","35","44"
"432","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","direct","2500","38","42"
"434","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","direct","2500","38","48"
"433","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","direct","2500","41","45"
"436","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","proportional","2500","27","43"
"435","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","direct","2500","34","43"
"437","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","proportional","2500","25","40"
"438","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","proportional","2500","26","39"
"439","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","proportional","2500","18","53"
"442","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","proportional","2500","23","44"
"441","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","proportional","2500","27","40"
"440","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","proportional","2500","25","46"
"444","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","proportional","2500","31","46"
"443","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","proportional","2500","29","43"
"445","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","proportional","2500","31","51"
"447","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","proportional","2500","22","41"
"448","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","proportional","2500","28","45"
"446","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","proportional","2500","29","44"
"449","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.5","1","0.4","360","false","100","true","1500","sacrifice","proportional","2500","26","47"
